╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
дGкL┬э,дgжa,╛з┐│мq61~90жa╕╣,1982.69,жэ,,,1060225,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,31588000,15932,,0.0,0,,RPTNMLLMLHMFFGN76CA
дGкL┬э,дgжa,╛з┐│мq61~90жa╕╣,1735.91,╣A,,,1060225,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5251100,3025,,0.0,0,,RPUNMLLMLHMFFGN86CA
дGкL┬э,дgжa,╛з┐│мq61~90жa╕╣,953.01,жэ,,,1060225,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,14414500,15125,,0.0,0,,RPVNMLLMLHMFFGN96CA
дjл░╢m,дgжa,л░╝цмq1231~1260жa╕╣,220.92,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060312,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,300000,1358,,0.0,0,,RPSNMLPJMHMFFGN86CA
дGкL┬э,дgжa,░╢┐}мq211~240жa╕╣,2970.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060316,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10929600,3680,,0.0,0,,RPOOMLPJMHMFFGN56CA
дjл░╢m,й╨жa(дgжa+л╪кл),╣№д╞┐ддjл░╢mдjжw╕Ї151л╤91~120╕╣,1897.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1060113,дgжa1л╪кл1иожь0,д@╝h,д@╝h,ифеL,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0880808,899.9,0,0,0,╡L,╡L,9500000,10557,,0.0,0,┬√к┘бAзt│J┬√20000░жд╬▓{кp│]мI╡ежbд║,RPQNMLLMLHMFFGN09CA
оH╞Q╢m,дgжa,жие\мq61~90жa╕╣,1452.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060220,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6900000,4752,,0.0,0,,RPRNMLLMLHMFFHN66CA
╖╦┤Є┬э,дgжa,жшжwмq871~900жa╕╣,6.74,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060315,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,32000,4748,,0.0,0,,RPSNMLPJMHMFFHN96CA
ж╦╢э╢m,й╨жa(дgжa+л╪кл),╣№д╞┐дж╦╢э╢mкF╢з╕ЇдGмqйи╢зл╤1~30╕╣,85.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060315,дgжa2л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0840424,127.14,3,2,2,ж│,╡L,1580000,12427,,0.0,0,,RPQNMLPKMHMFFGN76CA
ж╦╢э╢m,й╨жa(дgжa+л╪кл),╣№д╞┐дж╦╢э╢mдд┐│╡є121~150╕╣,66.56,жэ,,,1051229,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,игифеL╡n░Oи╞╢╡,0660131,110.04,4,2,3,ж│,╡L,2500000,22719,,0.0,0,┐╦дH╢бпSоэ├ЎлY╢бдзецйЎбC,RPPNMLSLMHMFFGN07CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елйMен╕Ї98дздK╝╙дз6д╬1~30╕╣,9.63,░╙,,,1060316,дgжa1л╪кл2иожь0,дK╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0701208,55.2,0,0,0,╡L,╡L,900000,16304,,0.0,0,,RPXNMLLMLHMFFAN66DA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞еллn│в╕Їд@мq220л╤1~30╕╣,9.2,жэ,,,1060308,дgжa1л╪кл1иожь0,дC╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0710709,40.65,2,1,1,ж│,ж│,1391700,34236,,0.0,0,жVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC,RPPOMLLMLHMFFAN58DA
╖╦┤Є┬э,дgжa,┤I╢Qмq61~90жa╕╣,73.82,жэ,,,1060301,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2650000,35898,,0.0,0,,RPQNMLKKMHMFFHN98CA
╖╦┤Є┬э,й╨жa(дgжa+л╪кл),╣№д╞┐д╖╦┤Є┬э╝yжw╡є31~60╕╣,171.45,жэ,,,1060304,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1021015,169.66,0,0,0,╡L,╡L,8900000,52458,,0.0,0,,RPRNMLNKMHMFFHN76CA
оH╞Q╢m,й╨жa(дgжa+л╪кл),╣№д╞┐доH╞Q╢m╖sе═╕Ї1~30╕╣,68.0,╣A,,,1060305,дgжa1л╪кл1иожь0,е■,д@╝h,│zд╤нэ,╣Aк┘,е[▒j┐j│y,0700421,49.31,3,1,1,ж│,╡L,1400000,28392,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPWNMLRJMHMFFHN57CA
дGкL┬э,й╨жa(дgжa+л╪кл)+иожь,╣№д╞┐ддGкL┬элснэи╜дцнb╕Їе|мq241~270╕╣,18.13,жэ,,,1060307,дgжa1л╪кл1иожь1,д@╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840828,112.47,3,2,2,ж│,╡L,3100000,27563,д╔н░╛ў▒ё,0.0,0,,RPTNMLPJMHMFFGN07DA
дGкL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐ддGкL┬эньж╦╕Ї1~30╕╣,378.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060310,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,игифеL╡n░Oи╞╢╡,0690510,143.12,4,2,2,ж│,╡L,1285200,8980,,0.0,0,,RPPNMLKLMHMFFGN98DA
╣№д╞ел,дgжa,█lофмq1261~1290жa╕╣,128.0,жэ,,,1060317,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4000000,31250,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPNMLKKMHMFFAN38EA
│└┤ф┬э,дgжa,дWкLмq541~570жa╕╣,4466.63,ифеL,дu╖~░╧,дB║╪л╪┐vе╬жa,1060317,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,33379126,7473,,0.0,0,,RPRNMLOKMHMFFCN98CA
│└┤ф┬э,й╨жa(дgжa+л╪кл),╣№д╞┐д│└┤ф┬эе├жwдT╕Ї31~60╕╣,12.84,жэ,,,1060313,дgжa1л╪кл1иожь0,дн╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830705,106.06,3,1,2,ж│,╡L,3180000,29983,,0.0,0,│╞╡∙бG1.е╝┐ьлOжs╡n░Oдзл╪┐v│бд└д@и╓▓╛┬рбC2.зtиожьдAжьбC,RPRNMLPJMHMFFCN98CA
е├╣t╢m,дgжa,е|к┌мq421~450жa╕╣,1067.01,,пSйw╣A╖~░╧,╣Aкке╬жa,1060318,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2138000,2004,,0.0,0,,RPOOMLKMLHMFFDN58CA
н√кL┬э,дgжa,н√пємq271~300жa╕╣,634.97,,дsйYжaлOи|░╧,╣Aкке╬жa,1060313,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,571473,900,,0.0,0,и№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC,RPQNMLLMLHMFFDN78CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLел┐│╢й╡є91~120╕╣,172.08,жэ,,,1060121,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050222,398.38,5,2,6,ж│,╡L,28800000,72293,,0.0,0,,RPVNMLLMLHMFFDN66CA
дjз°╢m,й╨жa(дgжa+л╪кл),╣№д╞┐ддjз°╢mдде┐жш╕Ї181~210╕╣,106.32,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1051104,дgжa2л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1041211,225.21,5,3,4,ж│,╡L,9300000,41295,,0.0,0,,RPPNMLPJMHMFFDN88CA
н√кL┬э,дgжa,└Rн╫мq1~30жa╕╣,243.65,жэ,,,1060205,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,15000000,61564,,0.0,0,,RPSNMLRJMHMFFDN76CA
е├╣t╢m,дgжa,е├┬╫мq31~60жa╕╣,1951.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060310,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8500000,4357,,0.0,0,,RPQNMLQJMHMFFDN09CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLел▒°йMд╗╡є28л╤1~30╕╣,86.93,жэ,,,1060313,дgжa4л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051005,224.53,4,3,4,ж│,╡L,12000000,53445,,0.0,0,,RPPNMLKKMHMFFDN48CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLел▒°йMд╗╡є28л╤1~30╕╣,94.02,жэ,,,1060302,дgжa4л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051005,224.35,4,3,4,ж│,╡L,11980000,53399,,0.0,0,,RPQNMLLKMHMFFDN68CA
е╨дд┬э,й╨жa(дgжa+л╪кл),╣№д╞┐де╨дд┬э┐│дu╕Ї475л╤1~30╕╣,84.64,жэ,,,1060307,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,0691115,118.8,3,2,2,ж│,╡L,4260000,35859,,0.0,0,,RPRNMLLMLHMFFEN98CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елл╪йM╡є73л╤1~30╕╣,64.0,жэ,,,1060322,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0631024,79.2,4,2,3,ж│,╡L,2193200,27692,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPVNMLPJMHMFFAN56CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елж█е╤╡є151~180╕╣,59.0,жэ,,,1060313,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0650511,80.76,6,0,6,ж│,╡L,5750000,71199,,0.0,0,,RPWNMLLMLHMFFAN09CA
иqдЇ╢m,дgжa,иqдЇмq1411~1440жa╕╣,165.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060223,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1300000,7879,,0.0,0,,RPPOMLOKMHMFFAN68CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞еле┴┼v╕Ї53л╤1~30╕╣,37.0,жэ,,,1051230,дgжa1л╪кл1иожь0,е■,д@╝h,│zд╤нэ,жэоaе╬,игифеL╡n░Oи╞╢╡,0050201,36.49,1,1,1,ж│,╡L,1500000,41107,,0.0,0,,RPSNMLQLMHMFFAN56CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬эз╡╝w╕Ї61~90╕╣,80.06,жэ,,,1060307,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0830413,162.09,3,2,2,ж│,╡L,6900000,42569,,0.0,0,,RPUNMLRKMHMFFBN86CA
╜uжш╢m,й╨жa(дgжa+л╪кл),╣№д╞┐д╜uжш╢m│╗▓pз°пє┬╫╕Ї323л╤32з╦1~30╕╣,157.3,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060301,дgжa5л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1051129,239.19,5,3,5,ж│,╡L,7500000,31356,,0.0,0,,RPSNMLPJMHMFFBN98CA
╜uжш╢m,й╨жa(дgжa+л╪кл),╣№д╞┐д╜uжш╢m│╗▓pз°пє┬╫╕Ї323л╤32з╦1~30╕╣,161.3,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060301,дgжa5л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051129,216.92,5,3,4,ж│,╡L,7000000,32270,,0.0,0,,RPTNMLPJMHMFFBN09CA
╜uжш╢m,й╨жa(дgжa+л╪кл),╣№д╞┐д╜uжш╢m│╗▓pз°пє┬╫╕Ї323л╤32з╦1~30╕╣,155.3,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060301,дgжa4л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051129,216.92,5,3,4,ж│,╡L,7000000,32270,,0.0,0,,RPUNMLPJMHMFFBN56CA
ж∙┤ф╢m,дgжa,е■┐│мq541~570жa╕╣,83.03,,дu╖~░╧,дB║╪л╪┐vе╬жa,1060302,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1220000,14693,,0.0,0,,RPQNMLQJMHMFFBN88CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬эйM╣t╕Ї91~120╕╣,23.31,жэ,,,1060210,дgжa2л╪кл1иожь0,дG╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840823,101.58,3,2,2,ж│,ж│,3170000,31207,,0.0,0,,RPRNMLQJMHMFFBN98CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬эеннь╕Ї151~180╕╣,80.0,жэ,,,1060315,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0751119,106.72,3,2,2,ж│,╡L,6200000,58096,,0.0,0,,RPSNMLQJMHMFFBN09CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬экF╡o╕Ї222л╤1~30╕╣,94.18,жэ,,,1060307,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050803,206.0,5,2,5,ж│,ж│,10528000,51107,,0.0,0,,RPQNMLPLMHMFFBN98CA
йMм№┬э,дgжa,╢юнэнэмq╣┼─_╝цдpмq661~690жa╕╣,1052.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060323,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5700000,5418,,0.0,0,,RPQNMLTJMHMFFBN56CA
кс╛┬╢m,дgжa,╖sдд╔▄мq1021~1050жa╕╣,46.66,,пSйw╣A╖~░╧,╣Aкке╬жa,1060313,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,455666,9766,,0.0,0,,RPQOMLLLMHMFFAN58CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елж░е·╕Ї211~240╕╣,5.24,жэ,,,1060309,дgжa1л╪кл1иожь0,д╗╝h,дQдT╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0850321,48.81,1,1,1,ж│,ж│,2380000,48760,,0.0,0,,RPSOMLOKMHMFFAN98CA
╣№д╞ел,дgжa,д√╕Yдlмqд√╕Yдlдpмq121~150жa╕╣,53.0,жэ,,,1060314,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3700000,69811,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPPNMLQKMHMFFAN78CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞ел╣№д╞елдддs╕ЇдGмq920л╤31~60╕╣,49.0,жэ,,,1060224,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0590406,94.4,0,0,0,╡L,╡L,5264363,55767,,0.0,0,,RPUNMLLKMHMFFAN78CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞еле├к┌╕Ї495л╤1~30╕╣,98.24,жэ,,,1060219,дgжa5л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1041102,180.89,4,3,5,ж│,╡L,9800000,54177,,0.0,0,зt╝Wл╪,RPXNMLRJMHMFFAN96CA
╣№д╞ел,дgжa,╕tжwмq721~750жa╕╣,1744.16,,пSйw╣A╖~░╧,╣Aкке╬жa,1060207,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,39570000,22687,,0.0,0,,RPVNMLRJMHMFFAN76CA
╣№д╞ел,й╨жa(дgжa+л╪кл)+иожь,╣№д╞┐д╣№д╞елкў░и╕ЇдTмq646л╤31~60╕╣,18.39,жэ,,,1060311,дgжa1л╪кл1иожь1,дT╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820927,96.94,3,2,2,ж│,ж│,2850000,29400,д╔н░╛ў▒ё,0.0,0,,RPTNMLQJMHMFFAN09CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елл╪░ъкF╕Ї386л╤31~60╕╣,169.68,жэ,,,1060310,дgжa3л╪кл1иожь0,е■,дн╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031001,465.41,4,3,3,ж│,ж│,20300000,43617,,0.0,0,,RPUNMLQJMHMFFAN56CA
дjз°╢m,й╨жa(дgжa+л╪кл),╣№д╞┐ддjз°╢m░^║XдGл╤1~30╕╣,119.49,жэ,,,1060316,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031114,171.07,4,2,3,ж│,╡L,6500000,37996,,0.0,0,,RPPNMLSLMHMFFDN76CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLелдT╕q╕Ї1~30╕╣,1870.07,░╙,,,1051215,дgжa2л╪кл2иожь0,д@╝hбAдG╝h,дG╝h,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0860917,1276.82,33,2,34,ж│,╡L,204041413,159804,,0.0,0,,RPWNMLSKMHMFFDN37CA
н√кL┬э,дgжa,дддsмq1~30жa╕╣,509.93,░╙,,,1051215,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,48437640,94989,,0.0,0,,RPXNMLSKMHMFFDN47CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLел┤fй·╡є1~30╕╣,79.69,жэ,,,1060311,дgжa2л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050325,165.16,4,3,3,ж│,╡L,12500000,75684,,0.0,0,,RPTNMLLKMHMFFDN98CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLелдддs╕ЇдGмq166л╤1~30╕╣,25.62,жэ,,,1060310,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0720317,76.16,3,2,1,ж│,╡L,2100000,27574,,0.0,0,╝Wл╪е╝лOжs│беўл╪клеч╢R╜цжbд║д@и╓▓╛┬р,RPPNMLNKMHMFFDN78CA
н√кL┬э,дgжa,дjоHмq361~390жa╕╣,9693.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060320,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,32000000,3301,,0.0,0,,RPPOMLPJMHMFFDN98CA
н√кL┬э,дgжa,е┴е═мq301~330жa╕╣,70.33,жэ,,,1060317,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3828600,54438,,0.0,0,,RPQOMLPJMHMFFDN09CA
н√кL┬э,дgжa,╖sжшкFмq871~900жa╕╣,105.12,,пSйw╣A╖~░╧,╣Aкке╬жa,1060321,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1780705,16940,,0.0,0,,RPROMLPJMHMFFDN56CA
│└┤ф┬э,й╨жa(дgжa+л╪кл)+иожь,╣№д╞┐д│└┤ф┬э┤I─Rд@╡є1~30╕╣,48.58,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060303,дgжa1л╪кл1иожь1,д╗╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0880114,159.08,3,1,2,ж│,╡L,3600000,22630,йY╣Dенн▒,0.0,0,│╞╡∙бG1.е╝┐ьлOжs╡n░Oдзл╪┐v│бд└д@и╓▓╛┬рбC,RPPOMLPJMHMFFCN88CA
│└┤ф┬э,й╨жa(дgжa+л╪кл),╣№д╞┐д│└┤ф┬эе├▓╗╡є1~30╕╣,73.0,жэ,,,1060309,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0840315,236.63,4,3,4,ж│,╡L,7100000,30005,,0.0,0,,RPSNMLRKMHMFFCN76CA
│└┤ф┬э,дgжa,кFк@мq1951~1980жa╕╣,1000.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060323,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2360000,2360,,0.0,0,,RPRNMLRJMHMFFCN56CA
│└┤ф┬э,дgжa,дWкLмq481~510жa╕╣,1171.52,,дu╖~░╧,дB║╪л╪┐vе╬жa,1060314,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,21000000,17925,,0.0,0,,RPTNMLTKMHMFFCN07CA
╖╦┤Є┬э,дgжa,│╗╔▄мq91~120жa╕╣,32.0,жэ,,,1060202,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,220000,6875,,0.0,0,,RPQNMLLMLHMFFHN76EA
╖╦┤Є┬э,дgжa,ддкFмq61~90жa╕╣,1345.81,,пSйw╣A╖~░╧,╣Aкке╬жa,1060315,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3980000,2957,,0.0,0,,RPSNMLRKMHMFFHN27CA
кт╢щ╢m,дgжa,┤Iдsмq691~720жa╕╣,32.09,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060312,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,70600,2200,,0.0,0,,RPQNMLKLMHMFFAN48DA
иqдЇ╢m,й╨жa(дgжa+л╪кл),╣№д╞┐диqдЇ╢mж`йдл╤721~750╕╣,67.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060308,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1041005,133.99,4,3,3,ж│,╡L,6150000,45899,,0.0,0,,RPPNMLLLMHMFFAN48DA
│└┤ф┬э,дgжa,о╢┐│мq1651~1680жa╕╣,2512.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060323,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,15072000,6000,,0.0,0,,RPWNMLPJMHMFFCN96DA
дGкL┬э,дgжa,н╗е╨мq1~30жa╕╣,5290.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060216,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10000000,1890,,0.0,0,,RPQNMLOLMHMFFGN76CA
к┌нb╢m,дgжa,║~─_╢щмq931~960жa╕╣,3350.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1060304,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4850000,1448,,0.0,0,,RPPNMLTJMHMFFGN96CA
дGкL┬э,й╨жa(дgжa+л╪кл)+иожь,╣№д╞┐ддGкL┬эдj┤╝╡є1~30╕╣,24.45,жэ,,,1060222,дgжa1л╪кл1иожь1,дC╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0840109,143.44,3,1,2,ж│,ж│,3200000,22309,д╔н░енн▒,0.0,0,,RPTNMLKLMHMFFGN66CA
е╨з└╢m,дgжa,╝y┬╫мq241~270жa╕╣,3497.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060321,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9560000,2734,,0.0,0,,RPPOMLMKMHMFFFN98CA
е_дц┬э,дgжa,дд╡╪мq751~780жa╕╣,38.08,░╙,,,1060314,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1716000,45063,,0.0,0,,RPSNMLPJMHMFFFN76CA
