╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
кD╝d╢m,дgжa,д╙╖╜мq1081~1110жa╕╣,2235.43,,д@пы╣A╖~░╧,╣Aкке╬жa,1060322,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1950000,872,,0.0,0,,RPUNMLTKMHMFFFT08CA
к°кv╢m,й╨жa(дgжa+л╪кл),л╠кF┐дк°кv╢m┤_┐│╕Ї83л╤30з╦1~30╕╣,86.64,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060305,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0821223,133.54,4,2,3,ж│,╡L,3000000,22465,,0.0,0,,RPWNMLPJMHMFFAT37DA
╕Uдж╢m,дgжa,е╨нэмq1471~1500жa╕╣,30.17,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060309,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,144800,4799,,0.0,0,,RPSPMLQJMHMFFAT27DA
╕Uдж╢m,дgжa,е╨нэмq1471~1500жa╕╣,30.17,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060309,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,144800,4799,,0.0,0,,RPTPMLQJMHMFFAT37DA
лэмK┬э,дgжa,├Z╞qмq1291~1320жa╕╣,771.9,,░ъоaд╜╢щ░╧,,1060120,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7200000,9328,,0.0,0,,RPQNMLKLMHMFFET76CA
лэмK┬э,дgжa,╝wйMмq481~510жa╕╣,686.11,,дsйYжaлOи|░╧,╝╚е╝╜sйw,1060318,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,800000,1166,,0.0,0,,RPPNMLLKMHMFFET66CA
лэмK┬э,дgжa,лс╛└┤Ємq421~450жa╕╣,28.67,,░ъоaд╜╢щ░╧,,1060320,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,120000,4186,,0.0,0,,RPQNMLPJMHMFFET07CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел╝sкF╕Ї991~1020╕╣,20.11,жэ,,,1060309,дgжa1л╪кл1иожь0,д╗╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821204,124.9,3,2,2,ж│,ж│,2400000,19215,,0.0,0,,RPWOMLQJMHMFFAT47CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел▓°╖q╡єдGмq113л╤31~60╕╣,14.84,жэ,,,1060317,дgжa1л╪кл1иожь0,дQ╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0860113,94.17,3,2,1,ж│,ж│,2500000,26548,,0.0,0,,RPPNMLNKMHMFFAT09CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелд╜╡╪╡є92л╤1~30╕╣,132.24,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060306,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0681129,110.44,4,2,2,ж│,╡L,3000000,27164,,0.0,0,,RPRNMLKKMHMFFAT98CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел╝sкF╕Ї1531~1560╕╣,80.0,жэ,,,1060306,дgжa1л╪кл1иожь0,е■,дн╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0841201,284.08,7,2,5,ж│,╡L,9100000,32033,,0.0,0,,RPVNMLKKMHMFFAT76CA
л╠кF╔],й╨жa(дgжa+л╪кл)+иожь,л╠кF┐дл╠кFел▓°╖q╡єдGмq89л╤1~30╕╣,18.57,жэ,,,1060308,дgжa3л╪кл1иожь0,дT╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860429,128.13,3,1,2,ж│,╡L,2780000,21697,йY╣Dенн▒,0.0,0,,RPRNMLPJMHMFFAT76CA
к°кv╢m,дgжa,╖s╝цмq61~90жa╕╣,617.71,,д@пы╣A╖~░╧,╣Aкке╬жa,1060324,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2450000,3966,,0.0,0,,RPXNMLPJMHMFFAT37CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел▓Mе╒л╤1~30╕╣,121.0,жэ,,,1060321,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1040126,250.04,5,2,5,ж│,╡L,9100000,36394,,0.0,0,,RPSOMLPJMHMFFAT96CA
к°кv╢m,й╨жa(дgжa+л╪кл),л╠кF┐дк°кv╢mдх╛╟╡є90л╤1~30╕╣,143.56,жэ,,,1060316,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1060109,208.52,5,2,4,ж│,╡L,9100000,43641,,0.0,0,,RPXOMLLMLHMFFAT27CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFеле┴╢QдT╡є58л╤1~30╕╣,30.66,жэ,,,1060306,дgжa1л╪кл1иожь0,е|╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0711122,92.49000000000001,3,1,2,ж│,╡L,2700000,29192,,0.0,0,,RPPNMLPJMHMFFAT56CA
╝щж{┬э,дgжa,┤IмKмq511~540жa╕╣,77.18,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060321,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,900000,11661,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPOMLLMLHMFFCT66CA
╕U┼r╢m,дgжa,╝w│╙мq121~150жa╕╣,778.5,,д@пы╣A╖~░╧,╣Aкке╬жa,1060303,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1600000,2055,,0.0,0,,RPVOMLLMLHMFFCT27CA
д║оH╢m,дgжa,√ї└Y├Ёмq1~30жa╕╣,341.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060319,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1000000,2933,,0.0,0,,RPTNMLPJMHMFFCT17CA
д║оH╢m,й╨жa(дgжa+л╪кл),л╠кF┐дд║оH╢mдп╡╪╕Ї1~30╕╣,46.93,░╙,,,1060316,дgжa3л╪кл1иожь0,дT╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890824,148.95,3,2,2,ж│,╡L,2500000,16784,,0.0,0,,RPOOMLRJMHMFFCT96CA
┼яме╢m,й╨жa(дgжa+л╪кл),л╠кF┐д┼яме╢mе┴▒┌╕Ї151~180╕╣,136.16,жэ,,,1051008,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1060109,216.31,5,2,4,ж│,╡L,10080000,46600,,0.0,0,,RPQOMLOLMHMFFAT86CA
┼яме╢m,й╨жa(дgжa+л╪кл),л╠кF┐д┼яме╢mе┴▒┌╕Ї151~180╕╣,164.14,жэ,,,1060113,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1060109,190.03,5,2,4,ж│,╡L,9100000,47887,,0.0,0,,RPROMLOLMHMFFAT96CA
┼яме╢m,й╨жa(дgжa+л╪кл),л╠кF┐д┼яме╢mе┴▒┌╕Ї151~180╕╣,164.84,жэ,,,1050605,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1060109,187.4,5,2,4,ж│,╡L,8850000,47225,,0.0,0,,RPSOMLOLMHMFFAT07CA
┼яме╢m,й╨жa(дgжa+л╪кл),л╠кF┐д┼яме╢mе┴▒┌╕Ї151~180╕╣,167.99,жэ,,,1051016,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1060109,193.33,5,2,4,ж│,╡L,9000000,46553,,0.0,0,,RPTOMLOLMHMFFAT17CA
┼яме╢m,й╨жa(дgжa+л╪кл),л╠кF┐д┼яме╢mе┴▒┌╕Ї151~180╕╣,171.14,жэ,,,1060218,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1060109,193.33,5,2,4,ж│,╡L,9280000,48001,,0.0,0,,RPUOMLOLMHMFFAT27CA
┼яме╢m,й╨жa(дgжa+л╪кл),л╠кF┐д┼яме╢mе┴▒┌╕Ї151~180╕╣,174.29,жэ,,,1050924,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1060109,194.77,5,2,4,ж│,╡L,9600000,49289,,0.0,0,,RPVOMLOLMHMFFAT37CA
л╠кF╔],й╨жa(дgжa+л╪кл)+иожь,л╠кF┐дл╠кFел╗O┐}д@╡є28л╤1~30╕╣,45.73,жэ,,,1060220,дgжa1л╪кл1иожь1,д╗╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870109,161.24,4,2,2,ж│,ж│,5200000,32250,йY╣Dенн▒,0.0,0,,RPXOMLNKMHMFFAT37CA
л╠кF╔],дgжa,┬b╖}╕}мqд@дpмq211~240жa╕╣,472.0,жэ,,,1060308,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,34980000,74110,,0.0,0,,RPOPMLNKMHMFFAT56CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел╝sкF╕Ї1381~1410╕╣,18.34,жэ,,,1060310,дgжa2л╪кл1иожь0,д╗╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841123,113.41999999999999,3,2,2,ж│,ж│,3700000,32622,,0.0,0,,RPPNMLOKMHMFFAT56CA
и╜┤ф╢m,дgжa,┼Kй▒мq991~1020жa╕╣,4012.0,ифеL,,,1060315,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10350000,2580,,0.0,0,,RPPNMLSKMHMFFBT07CA
и╜┤ф╢m,дgжa,мKкLмq211~240жa╕╣,3.0,жэ,,,1030327,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,70000,23333,,0.0,0,,RPQNMLSKMHMFFBT17CA
